path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,1829188,522138787627,1127,5881,6475,278,1756744,6528
1,1753891,550949724682,1055,5957,6475,272,1668153,6522
