path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1828432,3591660779863,1281,12440,12506,3359
1,2152510,3955383154398,1220,11251,11475,2979
