path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2969557,2877826611080,1352,11640,11678,3050
1,3033527,3679206662266,1249,12908,13192,3912
