path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1093683,1071257482989,1275,12761,12761,3655
1,1149819,876427893831,1225,10977,10977,3067
