path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3414877,96405830835,1115,9579,9579,620,3425839,9586
1,3405339,88625247855,1172,6878,6878,447,3397318,6871
