path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3451905,96583268439,1213,7287,7287,439,3459495,7278
1,3431071,97049255068,1069,9263,9263,541,3438952,9272
