path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57325128,16485600270505,1075,14912,14912,2514
1,58542776,15617490316737,1196,17937,17937,4412
