path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1351154,1618207318558,1152,13427,13427,3452
1,1514021,1447483711741,1193,16815,16815,4629
