path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1555665,3850959786228,1294,8965,9036,2438
1,1931536,5325634854506,1230,11087,11394,3517
