path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2652117,1692709403434,1233,11641,11641,3272
1,2644325,904606014003,1179,20484,20484,6224
