path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4293369,142732837226,1119,8893,9273,810,4304736
1,4319664,117710054331,1178,6786,7007,551,4317695
