path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2441824,525740431838,1398,12781,12781,3392
1,2446307,401982010503,1367,15269,15269,3744
