path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3935164,123235011461,1093,8926,8935,512,3959171
1,3736910,121633702120,1182,7594,7594,479,3713832
