path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,50566236,50853769397889,1149,15550,15849,3384
1,48053185,19090704164662,1130,16712,17047,3657
