path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,52695246,39441640478612,1167,13522,13822,2732
1,50669133,9659850008936,1255,16668,16996,4105
