path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,51487095,42055205145722,1154,15784,15916,3470
1,49567460,28430596344579,1127,16865,16966,3648
