path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3428465,112545710390,1088,7805,7805,394,3447594,7808
1,3423356,101196854434,1186,8648,8648,585,3422805,8645
