path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3243883,1844646133521,1198,7062,7678,333,3195841
1,3294895,1662290504759,1019,7115,7698,311,3206448
