path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58894067,33429016347320,1156,15852,15879,3152
1,57688095,47183398259807,1129,16944,16944,3537
