path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,2904459,100983038140,1016,9075,9075,626,2905717,9074
1,2888324,99747735247,1003,9498,9498,605,2897205,9499
