path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3859020,114660425935,1091,8984,8990,515,3871679
1,3683084,108358377700,1175,7598,7598,476,3673979
