
Start Single Queue Simulation
Queue Size: 100p
Hosts and Switches IP addresses
Src: 0 Id:0 IP: 10.1.1.1
Src CT: 1 Id:1 IP: 10.2.1.1
Dst: 0 Id:2 IP: 10.3.1.1
Total preparing time = 1058739 microsecond
Config Parameters
srcHostToSwitchLinkRate: 300Mbps
ctHostToSwitchLinkRate: 300Mbps
hostToSwitchLinkDelay: 50us
bottleneckLinkRate: 630.0Mbps
pctPacedBack: 0.8
enableSwitchECN: 1
enableECMP: 1
sampleRate: 4500
errorRate: 1.5e-05
dirName: forward
experiment: 80
trafficStartTime: 71.10000000000001
trafficStopTime: 72.0
steadyStartTime: 0.3
steadyEndTime: 0.8
packet_size,cdf
518,0.310628
519,0.310799
520,0.310842
521,0.311013
522,0.311098
523,0.311162
524,0.311461
525,0.311525
526,0.311547
527,0.31159
528,0.311675
529,0.311825
530,0.311953
532,0.312017
533,0.312059
534,0.312188
535,0.312358
536,0.31238
537,0.312423
538,0.312572
539,0.312593
540,0.312679
541,0.312764
542,0.312807
544,0.312914
545,0.312957
546,0.313341
547,0.313426
548,0.313533
549,0.313555
550,0.31364
551,0.313747
552,0.313918
553,0.31396
554,0.314089
556,0.314195
557,0.314238
558,0.314836
559,0.3149
560,0.314922
561,0.315157
562,0.315263
563,0.315349
564,0.315456
565,0.315541
566,0.315584
567,0.315648
568,0.31599
569,0.316011
570,0.320005
571,0.320112
572,0.320133
573,0.320176
574,0.320261
575,0.320411
576,0.320582
577,0.320667
578,0.320753
579,0.320859
580,0.320902
581,0.320988
582,0.321052
583,0.321137
584,0.321223
585,0.321265
586,0.321287
587,0.321351
588,0.321372
589,0.3215
590,0.321564
591,0.32165
592,0.321693
593,0.321757
594,0.321821
595,0.32197
596,0.32212
597,0.322184
598,0.322205
599,0.322269
600,0.322312
601,0.322333
602,0.32244
603,0.32259
604,0.322654
605,0.322675
606,0.322782
608,0.322846
610,0.323038
611,0.32306
612,0.323102
613,0.323124
614,0.323145
615,0.323166
616,0.323444
617,0.323551
618,0.323615
619,0.323658
620,0.323786
621,0.323828
622,0.325131
623,0.325238
624,0.32526
626,0.325366
627,0.32543
628,0.325559
629,0.325601
630,0.325687
631,0.325772
632,0.325836
633,0.325858
634,0.325986
635,0.326028
636,0.326093
637,0.326135
638,0.326263
639,0.326392
640,0.326498
641,0.326562
642,0.326669
643,0.326712
644,0.326819
645,0.326883
646,0.326968
647,0.327011
648,0.327032
649,0.327075
650,0.327096
651,0.327118
652,0.327182
653,0.327203
654,0.327246
655,0.327438
656,0.327609
657,0.32778
658,0.327951
659,0.328036
660,0.328762
661,0.328784
663,0.328805
664,0.328848
665,0.328933
666,0.328955
668,0.330578
669,0.330642
670,0.330706
671,0.330749
672,0.330898
673,0.330941
674,0.331069
676,0.331304
678,0.331432
679,0.331561
680,0.331582
681,0.331667
682,0.331774
683,0.331795
684,0.331902
685,0.331988
686,0.332052
687,0.332116
689,0.332137
690,0.332159
691,0.332201
692,0.332244
693,0.332265
694,0.332329
695,0.332479
696,0.332586
697,0.33265
699,0.332671
700,0.332714
701,0.332799
702,0.332928
703,0.333034
704,0.333141
705,0.333312
706,0.333547
707,0.333889
708,0.333953
709,0.333995
710,0.334145
711,0.334337
713,0.334444
714,0.334508
715,0.334636
716,0.334807
717,0.334935
718,0.335042
719,0.335106
720,0.335384
721,0.335619
722,0.335768
723,0.335896
724,0.335939
725,0.335982
726,0.336025
727,0.336153
728,0.336217
729,0.336238
730,0.336302
731,0.336345
732,0.336366
733,0.336473
734,0.336559
735,0.336644
736,0.336687
737,0.336708
738,0.336772
739,0.336922
740,0.337135
741,0.337157
742,0.337263
743,0.337349
744,0.337392
745,0.337498
746,0.337584
747,0.337733
748,0.337797
749,0.337862
750,0.337947
751,0.338011
752,0.338182
753,0.338203
754,0.338246
755,0.338331
756,0.338395
757,0.338438
758,0.338566
759,0.338652
760,0.338716
763,0.33878
764,0.338929
765,0.338951
766,0.339271
767,0.339314
768,0.339357
769,0.339399
770,0.339528
771,0.339634
772,0.339741
774,0.339848
775,0.339976
776,0.339997
777,0.340062
778,0.34019
779,0.340318
780,0.340467
781,0.340617
782,0.34066
783,0.340788
784,0.340959
785,0.341044
786,0.341151
787,0.341322
788,0.341407
789,0.341429
790,0.341493
791,0.341557
792,0.341599
794,0.341642
796,0.341706
797,0.341749
798,0.341792
800,0.341877
801,0.341962
802,0.342603
803,0.342646
804,0.343116
805,0.343137
806,0.34318
807,0.343308
808,0.343372
809,0.343394
810,0.343479
811,0.343607
812,0.343714
813,0.343821
814,0.343928
815,0.344013
816,0.344056
817,0.344098
818,0.344184
819,0.344269
820,0.344312
821,0.344355
822,0.344419
823,0.344611
824,0.344739
