path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3690844,149172128704,1078,8696,8706,466,3694688
1,3396810,122194979416,1190,7842,7850,526,3393770
