packet_size,cdf
1468,0.828289
1469,0.828298
1470,0.828315
1474,0.828324
1475,0.828333
1476,0.82835
1477,0.828359
1480,0.828368
1481,0.828376
1484,0.828385
1494,0.828403
1498,0.828429
1500,1
