path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,65464418,64680708127959,1170,13756,13786,2535
1,64580312,70197433745751,1253,17028,17035,3715
