path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57220904,16264665502109,1150,16160,16170,3794
1,55760481,27182928410526,1135,16640,16640,3149
