path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3883636,133093360509,1084,8944,8950,501,3909391
1,3679286,125354213622,1181,7645,7645,488,3654588
