path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2850873,3897437524750,1164,15062,15062,4613
1,3597072,3058238508429,1270,14690,14791,5505
