path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,62691589,20864275061363,1205,13539,13579,2855
1,61597722,25300232092449,1239,17037,17039,3449
