path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,4086768,160815821248,970,8758,9375,780,4095381,9373
1,4106150,190599599594,1060,8185,8700,728,4105000,8702
