path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,51503315,27029304337678,1157,13764,14216,3174
1,50647016,13014616329488,1260,16209,16677,4125
