path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1011286,1182372760517,1158,12791,12791,3529
1,1153029,1127005311622,1156,13956,13956,4046
