path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,49602680,14257389134383,1134,18721,18721,4249
1,49694837,13330669942887,1150,14153,14153,2945
