path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58945648,29062543145343,1136,18688,18760,4347
1,57714550,39381836878222,1146,14095,14095,2816
