path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,55579067,8888622048451,1168,13790,13790,2597
1,55648018,8061870691367,1256,17026,17026,3676
