path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,51387621,14226603152868,1083,14908,14908,2548
1,51590204,12678438540778,1194,17868,17868,4263
