path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57942647,15581913576070,1074,14851,14851,2570
1,58910181,13908959323856,1198,17982,17982,4316
