path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4028256,138837131542,1021,8343,8883,692,4017458
1,4042366,169824364446,1018,8739,9227,697,4064125
