path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3593288,144146696743,1028,8931,8937,603,3596014
1,3363174,101490946803,986,9692,9692,643,3364385
