path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,71151158,14778552717189,1268,16057,16974,3781
1,71134072,14366446558784,1185,12402,13181,2562
