path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58829156,9207339359611,1255,17503,17503,3349
1,59343835,9600881959141,1166,13327,13327,2306
