path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3884033,103365999320,1107,9637,9639,622,3892477
1,3598762,126741329332,1179,6840,6840,443,3591832
