path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57908193,17752684914333,1200,18438,18464,3371
1,56615210,11682945436042,1245,12308,12308,2724
