path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3807085,119933814040,1081,8666,8666,451,3819925
1,3588988,138201169541,1181,7947,7947,542,3592554
