path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,2993093,96081405329,1060,9372,9372,706,2995573
1,2988913,95819837959,962,9169,9169,601,2992148
