path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4380516,145282366781,1091,7294,7870,480,4388483
1,4456647,133900284360,1179,7772,8349,663,4462388
