path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3895822,101973617752,1116,9564,9567,620,3901939
1,3608288,125624423050,1170,6888,6888,447,3603422
