path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58617447,32473436397311,1155,16072,16116,3763
1,57014910,42523694463720,1136,16611,16613,3141
