path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,61263263,57247300435480,1259,12423,12541,3195
1,69647057,21292658406614,1221,17025,17659,4225
