path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57776979,8809749710834,1258,17449,17449,3476
1,58588155,10354361681211,1163,13375,13375,2195
