path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,72902910,25127525757260,1235,14495,15986,2607
1,72620162,22802207364408,1253,12340,13716,2003
