path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3379900,81766719276,1169,8724,8724,550,3381099
1,3347082,88602226132,1095,7809,7809,424,3353490
