path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,56072657,26462045948427,1142,18624,18663,4405
1,54401468,21507056526447,1147,14104,14104,2846
