path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3192825,90796519354,986,9152,9152,606,3201989
1,3186031,86530384445,1012,9591,9591,638,3178717
