path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57751388,62685581556690,1210,15900,15989,3596
1,65024524,55626961847377,1229,14402,14696,3271
