path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,62877278,8601520646535,1255,12774,12774,2735
1,63360142,9674712692456,1199,17892,17892,3426
