path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,60676858,12808788473758,1260,12810,12810,2723
1,62243693,12063992063003,1196,17849,17849,3450
