path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3378625,83649761436,1172,8640,8640,532,3383805,8633
1,3357795,91280508812,1100,7845,7845,444,3366756,7852
