path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3560196,142024772034,970,9717,9718,675,3577826
1,3296368,113590379387,1039,8969,8969,585,3284838
