path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4193530,142557121425,998,7606,8272,575,4192750
1,4227093,168939365415,1051,8686,9474,718,4243072
