path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,61482460,9020379175522,1260,12800,12800,2838
1,62285100,10374480592219,1198,17823,17823,3437
