path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,1973325,709759362337,1212,6616,7291,331,1867000
1,1932927,755815681286,960,5830,6230,200,1845025
