path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57825832,9265459754228,1255,17554,17554,3604
1,58838974,11174907500373,1162,13315,13315,2246
