path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,60091114,26688919000023,1197,18471,18513,3315
1,58913093,27807081831230,1244,12310,12315,2710
